2;78;99;72;78;99;72;78;99;72;78;99;72;78;99;72;78;99;72;78;99;72;78;99;72;78;99;72
3;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63
0;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58
1;74;99;67;74;99;67;74;99;67;74;99;67;74;99;67;74;99;67;74;99;67;74;99;67;74;99;67
2;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67
3;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60
0;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58
1;74;96;67;74;96;67;74;96;67;74;96;67;74;96;67;74;96;67;74;96;67;74;96;67;74;96;67
2;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67;72;94;67
3;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72
2;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74
3;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63;74;114;63
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
2;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
2;81;117;72;81;117;72;81;117;72;81;117;72;81;117;72;81;117;72;81;117;72;81;117;72;81;117;72
3;72;105;60;72;105;60;72;105;60;72;105;60;72;105;60;72;105;60;72;105;60;72;105;60;72;105;60
0;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72
3;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63
0;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63
0;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58
1;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72
2;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56
1;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;101;56;67;101;56;67;101;56;67;101;56;67;101;56;67;101;56;67;101;56;67;101;56;67;101;56
1;76;114;67;76;114;67;76;114;67;76;114;67;76;114;67;76;114;67;76;114;67;76;114;67;76;114;67
2;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56
1;76;117;67;76;117;67;76;117;67;76;117;67;76;117;67;76;117;67;76;117;67;76;117;67;76;117;67
2;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58
1;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69
2;87;135;74;87;135;74;87;135;74;87;135;74;87;135;74;87;135;74;87;135;74;87;135;74;87;135;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58
1;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72
2;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;65;90;58;65;90;58;65;90;58;65;90;58;65;90;58;65;90;58;65;90;58;65;90;58;65;90;58
1;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69
2;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63;74;105;63
1;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
2;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72
2;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69
2;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58;67;105;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72
3;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;78;112;69;78;112;69;78;112;69;78;112;69;78;112;69;78;112;69;78;112;69;78;112;69;78;112;69
3;69;101;60;69;101;60;69;101;60;69;101;60;69;101;60;69;101;60;69;101;60;69;101;60;69;101;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;87;121;76;87;121;76;87;121;76;87;121;76;87;121;76;87;121;76;87;121;76;87;121;76;87;121;76
3;85;112;72;85;112;72;85;112;72;85;112;72;85;112;72;85;112;72;85;112;72;85;112;72;85;112;72
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;87;130;76;87;130;76;87;130;76;87;130;76;87;130;76;87;130;76;87;130;76;87;130;76;87;130;76
3;76;108;65;76;108;65;76;108;65;76;108;65;76;108;65;76;108;65;76;108;65;76;108;65;76;108;65
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72
3;72;108;60;72;108;60;72;108;60;72;108;60;72;108;60;72;108;60;72;108;60;72;108;60;72;108;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72
3;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60;72;110;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72;83;128;72
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69
2;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56;67;103;56
1;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72
2;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58
1;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69;81;121;69
2;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74;85;135;74
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72;81;123;72
2;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72;85;130;72
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69;81;123;69
3;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60;74;112;60
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;67;99;56;67;99;56;67;99;56;67;99;56;67;99;56;67;99;56;67;99;56;67;99;56;67;99;56
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74;85;132;74
3;65;94;56;65;94;56;65;94;56;65;94;56;65;94;56;65;94;56;65;94;56;65;94;56;65;94;56
0;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58;67;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
3;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58
0;69;108;60;69;108;60;69;108;60;69;108;60;69;108;60;69;108;60;69;108;60;69;108;60;69;108;60
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
3;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58
0;74;110;63;74;110;63;74;110;63;74;110;63;74;110;63;74;110;63;74;110;63;74;110;63;74;110;63
1;81;114;74;81;114;74;81;114;74;81;114;74;81;114;74;81;114;74;81;114;74;81;114;74;81;114;74
2;78;103;72;78;103;72;78;103;72;78;103;72;78;103;72;78;103;72;78;103;72;78;103;72;78;103;72
3;67;101;58;67;101;58;67;101;58;67;101;58;67;101;58;67;101;58;67;101;58;67;101;58;67;101;58
0;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69
3;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58
0;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69;81;126;69
3;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58
0;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58
0;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58;69;108;58
1;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58
0;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58;67;103;58
1;83;128;74;83;128;74;83;128;74;83;128;74;83;128;74;83;128;74;83;128;74;83;128;74;83;128;74
2;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74;85;130;74
3;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58;67;99;58
0;65;99;56;65;99;56;65;99;56;65;99;56;65;99;56;65;99;56;65;99;56;65;99;56;65;99;56
1;83;123;72;83;123;72;83;123;72;83;123;72;83;123;72;83;123;72;83;123;72;83;123;72;83;123;72
2;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72;83;126;72
3;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56
0;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56
1;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69
2;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69;83;121;69
3;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56;67;96;56
0;72;90;47;72;90;47;72;90;47;72;90;47;72;90;47;72;90;47;72;90;47;72;90;47;72;90;47
1;87;112;58;87;112;58;87;112;58;87;112;58;87;112;58;87;112;58;87;112;58;87;112;58;87;112;58
